Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
325,16681065,SYC,"2026-08-07 03:22:25",2471.4,1,yichengs
326,16653085,"haoran huang430","2026-08-06 02:37:22",2470.5,2,haoranhuang430
327,16670040,galaxyhunter,"2026-08-06 22:54:27",2468.9,2,pkharkwal
328,16664232,"Eddy Despradel","2026-08-06 04:33:12",2468.8,2,eddydespradel
329,16627032,"Kaito Fukami","2026-08-07 15:58:56",2468.6,2,kaitofukami
330,16667606,Manifolds1,"2026-08-06 16:36:46",2468.3,2,ptrakuldit
331,16667714,ZhexinJiang,"2026-08-06 11:26:30",2463.8,1,zhexinjiang
332,16667091,"Nico Feiler","2026-08-07 14:27:47",2463.8,2,nicofeiler
333,16654042,B.Pushpanjali,"2026-08-07 17:09:02",2463.1,2,"bpushpanjali,vinithwade"
334,16634432,KARGI,"2026-08-06 07:41:04",2460.5,2,learningkin
335,16624977,Avikumar93801,"2026-08-06 10:59:17",2457.0,2,avikumar93801
336,16665431,"Monojit Nandy","2026-08-06 11:50:38",2451.0,2,vedarthmn
337,16644229,"Amy Yuan","2026-08-06 17:02:39",2450.9,2,cozytato
338,16656810,IskanderAkhmetov,"2026-08-08 04:27:11",2450.1,2,iskander2017
339,16624893,"GURU Prasaatha S","2026-08-07 15:39:38",2447.3,2,guruprasaathas111
340,16665702,"Aman Gupta","2026-08-06 08:09:05",2447.0,2,amangupta0014
341,16660209,"Whyme Labs","2026-08-07 04:45:53",2445.8,2,whymelabs
342,16632446,"Abdul Wahab Khan","2026-08-06 04:53:37",2443.4,1,abdulwahab2321
343,16630804,"Emre Cirak","2026-08-07 07:27:32",2442.3,2,biohack44
344,16662718,xlnt,"2026-08-07 07:57:33",2441.4,2,"princebisht,xlnt404"
345,16668029,Timbo615,"2026-08-07 11:56:21",2441.2,2,timbo615
346,16635890,Poojan,"2026-08-06 09:44:47",2440.6,2,poojankumartandel
347,16653855,"Klgv Klgv","2026-08-06 11:54:38",2440.4,2,klgvklgv
348,16667731,"Agent 33","2026-08-07 21:42:35",2439.8,2,agent33
349,16663946,Circiumaru,"2026-08-08 06:49:22",2436.2,2,"circiumaru,dulgherustefan,radugoga"
350,16657803,"Arya Mazloomi","2026-08-06 17:16:14",2436.1,2,aryamazloomi
351,16672767,"FasterYouChase FasterIRun","2026-08-06 06:35:40",2431.2,1,icoguser
352,16675340,"SHAURYA SHARMA","2026-08-08 06:57:18",2427.5,2,shauryas555
353,16657091,raw2clean,"2026-08-06 09:15:01",2425.6,2,raw2clean
354,16661934,"Viacheslav Kasatkin","2026-08-07 15:09:17",2425.4,2,viacheslavkasatkin
355,16643922,Konstantin03,"2026-08-07 13:37:54",2424.6,2,konstantin03
356,16621515,"Alexander Gremyakov","2026-08-08 01:50:18",2423.7,2,alexandergremyakov
357,16685450,Nadeem,"2026-08-07 14:01:19",2423.6,1,nadeembinshajahan
358,16671520,sci-shi,"2026-08-08 01:38:55",2423.0,2,scishi
359,16664164,"Elzandi Irfan Zikra","2026-08-07 15:27:03",2418.8,2,zangetsufuin
360,16678506,SireeshLimbu,"2026-08-07 18:00:28",2417.2,2,sireesh
361,16672579,"Udbhaw Anand","2026-08-06 15:09:26",2414.8,2,udbhawanand
362,16622919,Waffle,"2026-08-08 02:42:46",2413.5,2,waffle3z
363,16643233,"Marco DG","2026-08-07 10:04:39",2412.9,2,marcodg
364,16627472,CloverFarm,"2026-08-08 07:06:47",2412.7,2,ljs2546
365,16656941,"Winter Lamb","2026-08-07 08:47:47",2411.0,2,fabiansyahcahyo
366,16636079,"Pawan Rama Mali","2026-08-08 06:58:39",2410.3,2,pawanmali
367,16658343,aisamhottman,"2026-08-07 10:10:54",2405.9,2,heuingttiang
368,16621075,"Octavi Grau","2026-08-07 11:26:42",2405.4,2,octaviograu
369,16681007,AkiraOnojp,"2026-08-07 06:08:58",2404.6,1,akiraonojp
370,16671515,ziheng,"2026-08-07 09:47:38",2403.5,2,zihengedie
371,16683755,"Meng Di","2026-08-08 06:01:42",2401.7,2,hughshaoqz
372,16657449,"Тимофей Мартыщенко","2026-08-05 17:20:55",2399.6,2,timmass2
373,16661558,안녕하세요이세입니다잘부탁드립니다,"2026-08-07 17:46:12",2399.6,2,municef1
374,16660726,养殖一些扫福睿,"2026-08-08 05:51:36",2398.1,2,gengsr
375,16660537,Furina,"2026-08-07 11:55:48",2396.9,2,cjlcjlcjl
376,16655497,cszf_first,"2026-08-06 02:15:07",2395.8,2,cszffirst
377,16625013,sash,"2026-08-05 01:00:10",2394.8,2,sash2104
378,16623990,senkin13,"2026-08-06 07:34:32",2392.2,2,senkin13
379,16669542,Agzam,"2026-08-06 05:09:43",2391.1,2,mazgag
380,16663485,"Jacob Alstrup","2026-08-07 19:37:22",2389.8,2,jacobalstrup
381,16663748,Calmracer,"2026-08-05 15:55:50",2387.5,2,ethanhall123
382,16681893,morality0707,"2026-08-08 04:45:35",2383.3,2,morality0707
383,16634654,unknown,"2026-08-08 02:11:24",2376.6,2,abdullahshafi2021
384,16659618,"Jeevan Jolly","2026-08-07 15:32:14",2375.1,2,jeevanjolly
385,16676356,"Wander waal","2026-08-06 14:55:52",2375.1,1,wanderwaal
386,16673155,"Babar Khilji","2026-08-06 15:55:26",2374.1,2,babarkhilji
387,16675027,namanbnsl,"2026-08-06 13:02:52",2370.8,2,namanbnsl
388,16633709,"kitory Yeah やきとり","2026-08-08 03:17:16",2370.8,2,kitoryyeah
389,16670671,"TAUIL Abd Elilah","2026-08-08 02:11:04",2367.9,2,tauilabdelilah
390,16635363,aurax7,"2026-08-07 15:30:10",2365.4,2,aurax7
391,16676739,"Jonathan Zheng Jiahao","2026-08-08 06:19:25",2364.4,2,jonathanzhengjiahao
392,16632201,neurlog,"2026-08-06 17:10:07",2363.3,2,neurologist
393,16665237,"get some fries","2026-08-07 23:01:51",2357.7,2,"richardsilence,tongyuexiao"
394,16684641,t.me/aetheranime,"2026-08-08 05:45:53",2357.2,2,yfrite
395,16660255,"Revanth Tambisetty","2026-08-07 03:23:04",2357.0,2,revanthtambisetty
396,16672520,"Nah I'd win","2026-08-07 08:09:12",2356.7,2,asutriy
397,16684128,NIklitaCheporev,"2026-08-07 19:47:28",2354.9,2,niklitacheporev
398,16627799,"navazsh fathi","2026-08-06 11:13:55",2352.6,2,navazshfathi
399,16658717,"Aditya Kapadia","2026-08-06 14:32:16",2352.2,2,adityakapadia2003
400,16666358,"GAYATHRI SALINI","2026-08-07 07:55:26",2351.3,2,gayathrisalini09
401,16655505,Debmalya,"2026-08-07 04:18:36",2349.8,2,debmalya84
402,16630797,"Seok, Jeongeum","2026-08-08 01:19:03",2347.7,2,seokjeongeum
403,16632516,"Jiachen Li","2026-08-06 10:25:39",2343.4,2,llccqq624
404,16622198,"THUNDER THUNDER","2026-08-08 06:23:39",2342.0,2,thunderthunder
405,16674932,kokinnwakashuu,"2026-08-07 07:20:19",2335.6,2,kokinnwakashuu
406,16682557,"Soumalya Mandal","2026-08-07 11:39:44",2326.6,2,mrcyberhunter
407,16684852,後藤将斗,"2026-08-07 15:35:33",2325.8,2,masato09
408,16668995,"MD.Firoj Khondokar","2026-08-06 11:05:13",2324.1,2,mdfirojkhondokar
409,16654662,"2/3 rounded to two decimals","2026-08-06 00:49:19",2321.3,2,rnold2
410,16633173,"Saulo Quiñones Góngora","2026-08-07 19:51:42",2321.2,2,sauloquionesgngora
411,16630129,"Yi Lu","2026-08-08 05:23:05",2320.8,2,liqiu0224
412,16669273,Parag,"2026-08-07 02:10:29",2319.2,2,paragkale
413,16622319,"Roman Tamrazov 52","2026-08-07 18:51:27",2317.6,2,romantamrazov
414,16663498,"Braxton Dyer","2026-08-08 03:03:18",2314.6,2,braxtondyer
415,16622820,"Sergey Nefedov","2026-08-06 12:21:31",2311.9,2,sergionefedov
416,16640264,DhanaLakshmiMalla,"2026-08-07 18:31:23",2304.2,2,dhanalakshmimalla
417,16654091,webmaking,"2026-08-06 09:43:13",2302.0,2,webmaking
418,16682885,风沙星辰,"2026-08-08 06:03:54",2300.6,2,"duoliya,linyeping"
419,16667503,Yuzuki,"2026-08-05 12:19:45",2299.9,1,yuzukiohya
420,16636536,tetsu2131,"2026-08-07 17:00:15",2293.4,2,tetsutani
421,16664487,houlidai-jiekiulai,"2026-08-07 15:27:14",2292.5,2,houlidaijiekiulai
422,16659727,shuaiqiyang,"2026-08-06 08:48:53",2291.1,2,shuaiqiyang
423,16669148,"Syed Muhammad Gillani","2026-08-07 19:55:58",2289.7,2,syedmuhammadgillani
424,16653068,"Shuichi Fushimi","2026-08-08 06:11:04",2285.9,2,shuichifushimi
425,16658384,UwU,"2026-08-07 15:50:41",2285.4,2,claudesewitz
426,16665256,zhoujqi,"2026-08-06 18:31:31",2285.0,2,zhoujqi
427,16659160,"Dmitry Bardonov","2026-08-05 08:06:10",2283.7,2,bdesim
428,16676283,jnurik,"2026-08-07 17:24:01",2282.4,2,nurdauletmoldik
429,16623398,"Tony Li","2026-08-07 23:15:20",2280.3,2,tonylica
430,16658709,"Kaggler Albafica","2026-08-06 10:05:39",2279.7,2,kaggleralan
431,16667147,"Daksh Bhalala","2026-08-06 02:54:05",2272.8,1,dakshbhalala
432,16631595,CuteClaw,"2026-08-08 00:09:41",2272.7,2,bloodmoonwq
433,16677938,"Hajime Tamura","2026-08-08 06:07:08",2265.6,2,thajime
434,16638557,"Araik Tamazian","2026-08-07 08:29:02",2264.6,2,atamazian
435,16653958,seowoohyeon,"2026-08-06 11:48:06",2264.3,2,seowoohyeon
436,16621294,dpquoc,"2026-08-08 04:00:35",2261.9,2,dpquoc
437,16654704,mandgeee,"2026-08-07 18:25:20",2258.1,2,mandgeee
438,16624040,kumk,"2026-08-07 22:44:03",2257.1,1,kknagoya
439,16626191,"kevin park","2026-08-08 06:14:49",2255.0,2,k3v1npark
440,16670999,Maksonch1k,"2026-08-06 09:08:09",2250.6,2,maksonch1k
441,16672003,carlscamt,"2026-08-07 16:50:12",2246.2,2,carlscamt
442,16625214,Malla,"2026-08-07 18:20:54",2244.6,2,mallaphalguni
443,16667922,JungHwan,"2026-08-05 13:34:36",2242.4,2,najunghwan
444,16640880,"wenyuan Guo","2026-08-07 12:07:45",2240.7,2,gwey1025
445,16670791,Hugelidus,"2026-08-07 06:33:35",2239.0,2,hugelidus
446,16679683,Aberrchan,"2026-08-08 05:25:09",2236.0,2,aberrchan
447,16681275,"CUG HeQiao","2026-08-07 21:25:47",2230.2,2,cugheqiao
448,16640332,"ning gu","2026-08-08 02:23:13",2229.8,2,morninggu
449,16663099,"Md. Abdullah Al Mamun","2026-08-05 02:16:43",2229.6,2,mamun18
450,16624088,Pomiro,"2026-08-07 04:15:26",2229.4,2,pomiro
451,16680950,COLD,"2026-08-07 18:54:37",2228.3,2,maulikgajera
452,16635518,"ROFIQUL ALAM SHEHAB","2026-08-07 05:28:28",2226.9,2,rofiqulalamshehab
453,16654373,thwaitsusa2,"2026-08-05 04:38:24",2222.6,2,thwaitsusa2
454,16623665,Giba,"2026-08-05 22:44:41",2218.9,2,titericz
455,16664239,VK_Kaggriculture..StartCompet,"2026-08-05 02:03:48",2218.4,1,venkatkumar001
456,16621481,"zero waste","2026-08-05 18:10:51",2216.1,2,chinnaphatkhun
457,16637973,StephenNedumpally,"2026-08-07 03:19:45",2212.0,2,stephennedumpally
458,16682936,"Latifa Riziki","2026-08-07 20:09:14",2210.2,2,latifariziki
459,16623370,kenmatsu4,"2026-08-07 18:33:51",2207.5,2,kenmatsu4
460,16676038,"Adyanth M","2026-08-06 18:21:29",2201.8,1,adyanthm
461,16672374,"kelly waldeck","2026-08-07 16:40:29",2200.8,2,kellywaldeck
462,16659045,Rai1,"2026-08-07 16:09:51",2197.6,2,rai2003
463,16668736,bhundreds,"2026-08-06 16:28:39",2197.5,2,hundreds1103
464,16666027,CropBOTS,"2026-08-07 17:48:02",2196.4,2,"anshultickoo,itsmepooja,manuakumar,sapnajain115"
465,16663369,csteeve,"2026-08-07 18:44:37",2196.0,2,csteeve
466,16664827,"Jose Miguel Diez de la Lastra","2026-08-07 16:08:49",2191.9,2,josemigueldiez
467,16639625,"Dr Chandrasen Pandey","2026-08-08 04:46:19",2191.0,2,devchandra
468,16635317,"KAKA Minishijie","2026-08-07 16:43:54",2190.4,2,kakaminishijie
469,16665927,"bhavya shah","2026-08-07 23:31:08",2189.9,2,bhavyashah007
470,16652896,"R^2 negative","2026-08-04 23:14:38",2189.8,2,rktqwe
471,16658221,"Roshan Roy","2026-08-08 05:10:08",2187.2,2,roshanroy333
472,16658723,"Waleed Alkhateeb","2026-08-05 13:31:44",2186.4,2,waleedalkhateeb
473,16679155,jeziorop,"2026-08-06 20:34:53",2186.3,1,jeziorop
474,16641326,IY,"2026-08-05 19:27:31",2185.1,2,irotrader
475,16669400,"Martin Konôpka","2026-08-06 12:16:13",2184.0,2,rumburakk
476,16643125,"CARLOS CAADA ROSTRO","2026-08-06 21:52:45",2182.0,2,carloscaadarostro
477,16654081,"Aleksei Ponomarev","2026-08-06 00:43:57",2179.2,2,alekseiponomarev
478,16635280,"Narendra Sirvi","2026-08-07 03:39:58",2175.2,2,narendras78
479,16621497,"Victor @ Tufa Labs","2026-08-07 22:46:52",2175.2,2,vmerckle
480,16627194,GzmCR632,"2026-08-07 14:57:53",2171.6,2,gzmcr632
481,16641077,lucaskna,"2026-08-08 00:48:48",2171.6,2,lucaskna
482,16662161,"Touhidul Alam Seyam","2026-08-07 08:55:44",2167.7,2,seyamalam
483,16623451,Ueddy,"2026-08-08 06:15:23",2166.1,2,ku0807
484,16663271,"Malyshev Danil","2026-08-05 14:57:19",2163.2,2,malyshevdanil
485,16687724,Yijue1,"2026-08-07 21:41:12",2161.5,1,yijue1
486,16621716,harlen,"2026-08-06 08:04:24",2160.0,2,harlenka
487,16656345,sunchang71,"2026-08-05 14:05:13",2154.1,2,sunchang71
488,16646679,tong00,"2026-08-08 06:12:39",2153.7,2,tong00
489,16622531,"musya lyusya team","2026-08-05 01:39:51",2152.6,2,vswz2nqp
490,16670384,"Gordeev Max","2026-08-05 20:52:17",2152.4,2,gordeevmax
491,16654158,"Md. Hamid Hosen","2026-08-06 18:52:05",2150.6,2,hosen42
492,16669911,"Batuhan Ustun","2026-08-07 14:49:26",2149.8,2,batustun
493,16654669,"Jordi Corbilla","2026-08-03 19:33:00",2144.4,1,jordicorbilla
494,16623836,awarse,"2026-08-07 09:31:46",2143.8,2,awarse
495,16654322,"Debatreya Biswas","2026-08-03 18:04:48",2140.2,2,debatreyabiswas
496,16632743,"Krizsó Gergely","2026-08-07 07:56:42",2139.3,2,lucifer19
497,16672128,Cliffton,"2026-08-08 06:00:33",2137.4,2,rieltzx
498,16638909,mbscgi,"2026-08-04 22:48:03",2136.6,2,mbscgi
499,16664477,"The T-MAN","2026-08-08 07:07:14",2136.2,2,otmaneelmahda
500,16623635,HiroyukiSasaki,"2026-08-07 23:02:10",2133.9,2,hiroyukisasaki815
501,16630713,"Grzegorz Sionkowski","2026-08-07 06:31:05",2132.8,2,sionek
502,16666163,"Muthuraman Raman 7","2026-08-06 05:25:09",2132.5,2,muthuramanraman7
503,16660120,gktdgktdgktd,"2026-08-07 07:50:45",2126.7,2,gktdgktdgktd
504,16666686,yolo,"2026-08-07 16:00:27",2124.4,2,avin55
505,16664170,SpookyHippo,"2026-08-06 02:44:29",2124.3,2,spookyhippo
506,16668647,"THIRUPATHI KANNAN K","2026-08-05 15:50:54",2121.0,2,thirupathikannank
507,16677675,"Roman Mironov","2026-08-06 17:30:28",2118.1,1,helloromiro
508,16685828,Ztr0,"2026-08-07 15:01:02",2112.3,1,y1amadeus
509,16660233,ko9ma,"2026-08-04 13:22:29",2106.7,2,kohojung
510,16633944,Toru59er,"2026-08-08 03:46:20",2104.5,2,toru59er
511,16622032,"Raunak Dey","2026-08-07 14:09:52",2102.0,2,raunakdey07
512,16675752,"Simon Rüba","2026-08-08 00:07:12",2101.6,2,simonrba
513,16655323,roma,"2026-08-07 11:39:54",2101.1,2,mnroma
514,16625219,MJVinay,"2026-08-07 18:40:00",2099.8,2,mallajayanthvinay
515,16668761,"Lorenzo Regalado","2026-08-07 17:18:58",2099.6,2,lregaladohdez
516,16630323,kaggricultureomnidimensionalut,"2026-08-08 00:54:03",2095.1,2,kumarandatascientist
517,16660613,今日洗澡明日香,"2026-08-07 09:58:49",2094.1,2,"jasperkag,ryjiang,timmengzh,yningc"
518,16667219,"Komil Parmar","2026-08-07 17:39:33",2092.8,1,komilparmar
519,16663808,"Fae Gaze","2026-08-05 16:10:17",2092.4,1,achievement
520,16639496,"Sai Teja Bandaru","2026-08-05 20:22:51",2091.5,2,saitejabandaruin
521,16666393,saikyo,"2026-08-08 01:20:07",2087.0,2,kyosaikyo
522,16659328,"Muhammed Ashiq Abdul Khader","2026-08-06 09:09:31",2086.8,2,ashiqabdulkhader
523,16657942,"Gokul Prasath","2026-08-04 23:38:18",2086.2,2,beastgokul
524,16668370,"Matthew Labrador","2026-08-08 00:50:51",2084.6,1,m4tyuuu
525,16673881,"Sebastian Johansson","2026-08-07 17:06:04",2083.2,2,sebbejohansson
526,16661899,AAI,"2026-08-05 11:37:11",2081.8,2,aiolapo
527,16630315,janson,"2026-08-07 14:18:19",2080.4,2,johnjanson
528,16672456,hangglider5,"2026-08-07 15:59:54",2076.8,2,hangglider5
529,16668406,"VAP RF5","2026-08-05 14:41:12",2074.2,1,vaprf5
530,16637458,OlivierS,"2026-08-07 15:24:53",2070.9,2,oliviers
531,16663513,A-eye,"2026-08-05 00:54:11",2066.2,2,"debayank2024,laveshjadon,laxmikantaroy,tarunraii"
532,16624571,"Baidalin Adilzhan [dsml.kz]","2026-08-07 14:57:09",2061.0,2,baidalinadilzhan
533,16632579,ZZfancy,"2026-08-04 13:26:56",2060.1,2,zzfancy
534,16663649,"Akhil Chinta","2026-08-08 06:02:55",2059.4,2,akhilchinta1505
535,16670378,"Ari Carter","2026-08-07 20:10:59",2058.7,2,aricarter
536,16666625,"Nguyen Ngoc Thien","2026-08-07 16:12:04",2058.5,2,ngocthienai
537,16639979,naphthalene,"2026-08-07 08:45:35",2057.4,2,"aaa0342,leehyungjoon,minjek,trv449"
538,16650701,"Oliver Wang","2026-08-03 16:17:36",2050.8,2,oliverwang15
539,16623812,"SeshuRaju 🧘‍♂️","2026-08-05 09:25:46",2050.5,2,seshurajup
540,16632493,"oni chan arigato","2026-08-07 14:23:23",2049.6,2,nabidnur
541,16624934,"Haramball forever!","2026-08-08 03:28:46",2047.3,2,envyy23120093
542,16623988,"Charismatic Pizza Party🍕","2026-08-05 15:05:28",2046.2,2,debugendless
543,16674550,"Jebastin Nadar","2026-08-06 10:09:16",2042.0,2,samfc10
544,16665015,"laiba razzaq10","2026-08-07 14:21:49",2040.9,2,laibarazzaq10
545,16654153,"Mateus Cruz, Msc.","2026-08-03 17:44:02",2039.6,1,matteuscruz
546,16654381,"Dmitry Belan","2026-08-06 20:08:37",2035.9,2,dimong4
547,16622788,Fitzcarraldo,"2026-08-07 14:17:24",2035.6,2,ivankuc
548,16658931,"somewhere after","2026-08-06 23:07:24",2035.2,2,amaterasuuuuu
549,16672040,"Tom Yim","2026-08-08 03:57:50",2034.1,2,tomyim
550,16656072,Vespidae,"2026-08-06 16:50:34",2034.0,2,ianapis
551,16668622,"Michael McGrain","2026-08-07 19:19:34",2033.9,2,michaelmcgrain
552,16653984,"Howard Lyu","2026-08-08 01:51:29",2033.3,2,howardlyu
553,16685722,"Jiahan Cao","2026-08-07 14:52:41",2018.0,1,jiahancao
554,16662940,"The Coder Geek Squad Leader","2026-08-05 20:06:54",2008.4,2,soulemaneisissifou
555,16660331,A.K.NITHIN,"2026-08-06 14:51:23",2006.3,2,aknithin
556,16621735,VN-Orion,"2026-08-03 08:39:21",1997.0,2,fastthanh78
557,16670221,fle3n,"2026-08-07 13:15:32",1996.9,2,fleongg
558,16661739,"Spandan Mhapsekar","2026-08-05 06:27:18",1995.8,2,spandanmhapsekar
559,16635062,DL,"2026-08-08 05:13:06",1992.4,2,distiller
560,16673234,MACvengers,"2026-08-07 10:19:42",1991.8,2,"astrojaswanthkumar,ikpikp"
561,16669897,"Tahsan Ferdous","2026-08-05 18:54:11",1989.2,1,tahsanferdous
562,16664819,"SUBHASRI  S","2026-08-05 16:14:12",1987.1,2,subhasri2007
563,16633276,"Nolan Liang","2026-08-06 18:46:41",1986.3,2,iamlkn
564,16672241,Primarizki,"2026-08-08 00:33:37",1985.7,2,primarizki
565,16635238,"Tai Tien Ta","2026-08-04 02:30:44",1980.4,2,tittin
566,16666826,"Simone di costanzo","2026-08-07 19:38:11",1978.4,2,simonedicostanzo
567,16654006,"Harish Dhanarajan","2026-08-03 17:23:50",1975.0,1,harishdhanarajan
568,16630142,zawawannko,"2026-08-05 03:16:49",1973.7,2,zawawannko
569,16632694,8ct10nz,"2026-08-04 12:02:49",1972.7,2,act10nz
570,16687463,"Manolo Chow","2026-08-08 04:14:17",1972.5,2,manolochow
571,16632055,Bugra0,"2026-08-03 22:44:42",1972.5,2,bugra0
572,16672660,"Straw Hat","2026-08-07 13:14:23",1970.5,2,"anuragugargol,tanishafagare114"
573,16633793,adakoda,"2026-08-08 00:54:47",1967.7,2,adakoda
574,16677188,Nicooni,"2026-08-06 16:35:01",1965.6,1,nicooni
575,16631016,木下陽平,"2026-08-06 14:52:20",1965.3,2,yoheikaggle
576,16623603,"Renji Starfall","2026-08-05 16:43:52",1965.3,2,renjistarfall
577,16683852,"Abhiram Anil","2026-08-08 06:26:11",1965.0,2,abhiramanil
578,16682494,Phi,"2026-08-08 07:13:49",1962.5,2,ajinomoto132
579,16660037,shehai.lrs,"2026-08-05 00:36:36",1949.7,2,shehailrs
580,16639606,Peach2587,"2026-08-05 22:55:02",1945.0,2,momokayoshioka
581,16631101,"Muneeb ul Hassan","2026-08-07 09:00:57",1944.4,2,muneeb2405
582,16677240,"Jeevan Malla","2026-08-07 07:37:46",1944.2,2,jeevanmalla
583,16656347,OctahedronBB,"2026-08-07 00:52:27",1943.8,2,octahedronbb
584,16654832,mohit,"2026-08-07 00:01:08",1941.1,2,mohitvarred
585,16685358,"Nuno Ferreira","2026-08-07 13:48:37",1928.5,1,ngcferreira
586,16679237,"Danilo Sepúlveda","2026-08-06 21:26:28",1927.9,1,daniloseplveda
587,16657228,"Vladimir Babin","2026-08-07 07:30:41",1925.4,2,vovababin
588,16622482,"Veniamin Nelin","2026-08-04 19:40:18",1923.5,2,veniaminnelin
589,16635969,"Omkar Kadam","2026-08-04 15:36:44",1920.9,2,"itzzomkar,khanayanayub,princypaonam"
590,16685160,"Yura Trubitsyn","2026-08-07 21:47:44",1919.6,2,yuratrubitsyn
591,16659730,"Zhang Yingluo","2026-08-07 11:20:16",1918.5,2,zhangyingluo
592,16668334,Suavemango,"2026-08-07 14:09:02",1915.6,2,suavemango
593,16647192,"Sailor Ren","2026-08-07 08:08:06",1915.2,2,sailorren
594,16635745,"João Victor","2026-08-08 01:47:34",1902.3,2,jvlegend
595,16655712,"Smart Manoj","2026-08-04 01:55:13",1902.3,2,smartmanoj
596,16633179,infamemconculcemus,"2026-08-08 05:07:34",1898.9,2,jcgweb
597,16658670,EveryJust,"2026-08-07 08:33:35",1896.7,2,"everyjust,zfc666wsnd"
598,16664300,"swajay nandanwade","2026-08-05 04:57:10",1894.4,2,swajaynandanwade
599,16662496,KhalidKhan,"2026-08-05 05:31:07",1894.3,2,feedfeed
600,16633190,Gigrise,"2026-08-03 19:44:20",1887.7,2,gigrais
601,16652175,"Lucas Boesen","2026-08-07 22:04:24",1885.9,2,lucasboesen
602,16664759,OrGanAIc,"2026-08-08 02:29:34",1882.8,2,arghyaranjandas
603,16674508,"Giulio Ravasio","2026-08-07 10:57:03",1880.8,2,giuliorav
604,16667080,King-damon,"2026-08-08 04:21:20",1879.9,2,kingdamon
605,16640368,"Nkosi Ndwandwe","2026-08-08 00:00:14",1878.8,2,nkosindwandwe
606,16626462,mango,"2026-08-04 01:06:57",1877.4,2,mango789
607,16674385,"qr Z1201","2026-08-08 06:30:32",1876.1,2,qrz1201
608,16654511,"Syed Shayan Ali Shah","2026-08-05 16:43:36",1875.9,2,dsshayan
609,16664368,"Ujjwal Reddy","2026-08-08 01:01:24",1874.9,2,ujjwalreddyks
610,16653117,"li jiaqi77","2026-08-07 05:32:06",1873.8,2,lijiaqi77
611,16629972,"forever young","2026-08-07 00:48:31",1871.6,2,keisukeyokota0428
612,16658109,edward1503,"2026-08-05 02:25:43",1869.8,2,nguynnc
613,16642207,"Nerijus Areska","2026-08-04 00:01:32",1868.3,2,nerijusareska
614,16677832,"Maryam Tahir","2026-08-07 06:36:16",1866.0,1,maryamtahir09
615,16664761,"Udit Jain #2","2026-08-05 04:19:59",1865.8,1,iamudit
616,16661607,choqui62,"2026-08-07 06:14:59",1864.1,2,choqui62
617,16654403,"Skibidi Six Seven","2026-08-08 04:27:26",1858.0,2,iam4722202468
618,16653927,"Fernando GH H","2026-08-08 02:08:06",1856.9,2,fernandoghh2
619,16656931,pns,"2026-08-07 08:32:45",1851.5,2,"nikhilkasyap07,premsivasai,saranboddu"
620,16660137,Densike,"2026-08-07 18:41:41",1848.7,2,densike
621,16665169,"Rahul Barakoti ITM","2026-08-07 10:58:30",1845.9,2,rahulbarakotiitm
622,16674949,"Lev Neganov","2026-08-08 02:12:56",1845.9,2,levoel
623,16672980,"Thomas Prinz","2026-08-08 01:48:03",1844.2,2,xardiphotography
624,16633773,copasta,"2026-08-08 06:12:39",1843.1,2,copasta
625,16634128,ZechHuang,"2026-08-06 02:15:46",1840.3,2,zechhuang
626,16655501,Savko,"2026-08-05 02:41:13",1837.5,2,savchenko
627,16655190,"Will Rice","2026-08-07 01:19:16",1833.4,2,willrice
628,16655826,KKY,"2026-08-06 12:21:42",1832.9,2,evilpsycho42
629,16624003,weedfarmer,"2026-08-08 05:34:16",1831.2,2,aleksanderhan
630,16662883,OceanMix,"2026-08-08 06:23:35",1827.4,2,"cggonzalezsc,fierus,liesvyvalladares"
631,16651332,"Le Viet","2026-08-05 13:14:39",1825.1,2,sleepyssr
632,16654109,"Mohamed Amine Aichaoui","2026-08-07 16:59:33",1825.0,1,mohamedamineaichaoui
633,16641138,"Bharath Varma","2026-08-07 20:00:16",1822.3,2,bharath111l
634,16641884,Blacklions.,"2026-08-03 10:31:07",1821.6,2,blacklions
635,16658382,vladee,"2026-08-07 07:32:58",1821.4,2,vladee
636,16634752,"Praise the SHOVEL","2026-08-03 16:16:28",1821.0,2,barnobarno
637,16631978,"batuhan kalem","2026-08-02 22:12:00",1816.6,2,batuhankalem
638,16662041,"Thu Nguyen","2026-08-08 05:16:45",1815.2,2,thunguyen1510
639,16623458,datnt114,"2026-08-08 05:02:13",1813.3,2,kingkong153
